cycle,capacity_Ah,temperature_C,wind_speed_ms,voltage_V,current_A,soc_pct
33,1.85208503965235,-25.621385275518346,3.034206464624563,16.742718730434337,8.651282815249344,97.9393877243153
34,1.84695046482087,-27.435411816282976,4.295401138756578,16.720140252797282,7.947234256270299,97.66786827220946
35,1.83682843116902,-26.598911528892145,0.5233160114673714,16.71605512184762,8.036961442035345,97.13260895248989
36,1.83716196196723,-26.51745329070598,1.857223555999128,16.74770442379577,8.16544561281214,97.15024626474312
37,1.83167225837189,-28.002135680464573,0.02812629649336847,16.699159243247163,8.013080733911735,96.8599473867734
38,1.82114709513178,-25.511936475695215,0.8497910020736007,16.680510529059056,8.508515312129227,96.30337032828783
39,1.81650609151152,-27.262439635043112,3.8889410568338576,16.67996776380571,7.813205191479664,96.05795122319107
40,1.81138156015046,-28.133617739239266,12.0,16.66296838836096,8.058382236571173,95.78696287593327
41,1.81160563339396,-26.195235234644393,0.31334312913327833,16.68482014248403,7.777258824290586,95.79881200586195
42,1.80605489555574,-28.347701972686554,1.539957770164258,16.706641565965555,7.603993246633788,95.50528559986307
43,1.81320418269941,-26.957728263946308,4.8293784567052445,16.69119522499881,7.816469272728415,95.88334426916035
44,1.80626419382835,-27.013678494966307,0.6846025837846912,16.66941082572615,7.988888960885476,95.51635342030991
45,1.79583102499005,-25.371156651252633,2.4296157370428473,16.6531737249166,7.871209332644822,94.96464108196106
46,1.78588526003905,-26.287952650680072,3.962321047704407,16.61301986667154,7.792273706037843,94.43870295876683
47,1.78032686045028,-27.037540438117716,2.8712245114942974,16.653715794595126,7.57810476089845,94.14477139472083
48,1.81507568995756,-25.77335055119957,0.6248562019003502,16.68594795609815,7.975068328211392,95.98231071565742
49,1.81570251548458,-25.0,1.317304111568972,16.684823215431106,7.548583887790699,96.01545763224709
50,1.80024321780567,-26.16328454047221,4.594540124681963,16.729405046252996,8.228016789106881,95.19796053200346
51,1.79044762056093,-26.984471070234928,2.4238330055885293,16.65701403249383,8.024731925880351,94.67996336880415
52,1.78034303230013,-28.96775434852524,0.015730007502734927,16.621041723014514,7.5627345501605205,94.14562657201493
53,1.77532876959681,-28.59767049461306,4.293759200482871,16.620125988439636,7.907237276885041,93.88046929870517
54,1.77026297347329,-27.457837056532,0.10784963193466261,16.644121347570707,7.774353078322825,93.61258690667047
55,1.7600810618542,-27.914268303238924,4.108120384059132,16.60834192190829,8.095752353125754,93.07416120348357
56,1.74964759353769,-27.28045695447817,0.6787472059556166,16.561862565232886,8.402135133806944,92.52243302854413
57,1.74965007505931,-26.91502511265434,9.515510158679358,16.609016377773333,7.437448259106277,92.52256425292254
58,1.74502873921468,-26.205460868464904,1.3763164238688101,16.57042630365989,8.034507823744224,92.27818519180963
59,1.73964574552867,-27.105748167088638,1.187725032910069,16.613284773096325,7.951960161330008,91.99352919899914
60,1.7285642277718,-26.270247534260697,0.4836348250053567,16.58101185098556,8.20140202293514,91.40753177397394
61,1.72390032458842,-26.90328837778482,1.0941395590465717,16.54355881041476,8.063958988471306,91.1609017259976
62,1.71397887764852,-29.963199849530806,6.278206836529916,16.56343531474889,7.774409200478354,90.63624955407818
63,1.71397019970046,-28.40900309072813,12.0,16.539159248659363,7.904283819300015,90.63579065888626
64,1.70365211736388,-27.216131333582425,1.3780673048063403,16.539580070122913,7.761192242958954,90.09016416501673
65,1.70401374743825,-28.814542114261663,1.7859421815311085,16.532754703102086,8.32280214157958,90.10928738414988
66,1.6935716157343,-26.100106905005692,3.841168113734729,16.490671697251987,8.006393494601582,89.557101083993
67,1.68765773638777,-25.0,6.519827038389042,16.48597140628637,8.570357205725902,89.24437153331141
68,1.68307443565832,-25.171857222454026,2.69715308603585,16.512655322536368,7.981801755855614,89.00200379231231
69,1.67792701420255,-27.320164306395313,1.4904017983677944,16.477739033438237,7.7874779699268615,88.72980500287025
70,1.67320602759662,-25.0,1.5962593294510117,16.469371408497526,7.545885682216152,88.48015634865605
71,1.6674367208254,-26.776998814196833,3.5684168062675328,16.44979956116581,7.459058097123217,88.1750718840285
72,1.66226626306675,-27.50562895667706,0.009670360056703875,16.469718319094966,7.524759217098353,87.90165492082487
73,1.65742430657631,-27.92010399531141,2.8995117566777555,16.495327558932065,8.080137995303446,87.64560930525718
74,1.65253868492873,-27.453704529732192,1.3178088351892487,16.425492471901453,8.15261750696898,87.38725464951932
75,1.64721746275733,-27.582265227811842,4.742512464332387,16.439448613952738,7.52564278939036,87.10586517211725
76,1.63641368108981,-26.744375666436767,0.29280752696956813,16.451211939938386,8.268511494222835,86.53455460107419
77,1.63625543120485,-26.759139028425203,2.66166896813351,16.42114038719006,7.8550816844949685,86.52618625053489
78,1.64111917921838,-26.995430969769878,1.9673974856808343,16.438982193949162,8.044037903595665,86.7833842151488
79,1.6315700789657,-26.344592745380474,3.084395989423934,16.394547944412075,8.483666188476628,86.27842196339327
80,1.62121328298724,-25.21403058782049,0.2011565355320456,16.40902709346226,8.26905179475966,85.73074826850376
81,1.61642732147621,-25.575668796838013,2.602385901264433,16.38963169834572,7.91944080562825,85.47766370163612
82,1.61582351016192,-29.227346952674857,2.4730809618086416,16.412195146052287,7.732642332375414,85.4457337906674
83,1.61672418029789,-30.0,2.467445679302052,16.417561850797924,7.354455379601209,85.49336177737963
84,1.610865586373,-25.59852013314109,2.7751443981222352,16.436930833939773,7.784254004227274,85.18355575354997
85,1.60066033743094,-29.050318047623133,3.3853711734712624,16.38162175030158,7.936660928351691,84.64389595847534
86,1.59591744870057,-27.337148102839027,4.904097930347978,16.369522421314986,7.703846141854645,84.39308910654798
87,1.59621795194622,-28.75516953908904,0.9433955583787479,16.36733912327792,7.960622909872309,84.4089799016562
88,1.5958065114634,-29.70297065637003,5.229755066433693,16.355778909119707,8.023055564887631,84.38722267771146
89,1.59065078214807,-26.18780590769282,2.0689938487788284,16.361978044649568,7.932543205457576,84.11458456358335
90,1.68882111618555,-25.86126725954603,0.2405675623901074,16.494656941282816,7.804999225752962,89.30589176734277
91,1.62599382797332,-27.864765601090077,0.1810050782251728,16.41090851889969,8.050596401590019,85.98354640622485
92,1.61574338628129,-30.0,1.2204705250807646,16.418713860858436,8.132582194870823,85.44149679093846
93,1.60566267648465,-27.819366672378724,4.609914568191025,16.357304984347987,7.672880276767146,84.90842270191351
94,1.59497469215243,-26.41229399189618,3.6897281520623526,16.384408167033158,8.42327971392388,84.34323556466349
95,1.59041024388719,-29.21836735316119,4.662221989420793,16.38119451444431,7.970423560314721,84.10186475348257
96,1.58535170629882,-26.724960120331268,2.1848874996455643,16.345000882982294,8.005654886883454,83.83436619721844
97,1.57997371472424,-27.022964773759494,1.7405217356937097,16.296962194155032,8.212464326976967,83.54997471911453
98,1.57521854652781,-26.131062750598367,0.47857915268064855,16.32020207886079,8.06996483937905,83.29851852152443
99,1.56979848464887,-26.82062944737877,1.193351445997096,16.350273156452317,8.285940990173973,83.01190234003909
100,1.57025653759504,-28.459603411322334,1.7075862516576996,16.32455412362019,8.086137249560547,83.03612445950593
101,1.56524987390944,-25.205142747503263,0.2783216148076852,16.297612288107103,7.816268787607869,82.77136902689293
102,1.55963393356115,-27.237794359540455,0.747738665941839,16.299187552401257,8.10845105756183,82.47439467235084
103,1.56498205333921,-27.040956809264898,2.7355913413762827,16.33401418285534,7.656882137803802,82.75720651161596
104,1.57497949984227,-28.399901938609794,3.991592720729103,16.3429392437955,8.032567911732958,83.28587758683834
105,1.56528111687805,-27.664923376787264,12.0,16.312865950892782,7.990031002806662,82.77302117414904
106,1.55975549747013,-28.327204071040352,8.114266813212947,16.302126557053974,7.937564942818238,82.48082304608097
107,1.5498976856705,-27.259419089885135,3.0864069294086174,16.287031843317642,7.961438746568321,81.95953593923274
108,1.5438771531345,-25.0,1.640643929845793,16.267504458387663,7.435445286350708,81.6411665027727
109,1.54501874886901,-29.057851714397035,3.0332663873395633,16.319950487692044,7.835382527677711,81.70153478223766
110,1.54459401541029,-29.420342096815112,4.620457904229278,16.28056767990888,8.027853470342334,81.67907461761106
111,1.53430867217589,-25.0,0.3778333934581021,16.296128193265233,8.04795691759922,81.13517938745433
112,1.52876039429585,-27.3139855157278,1.5824146535091868,16.293996246873736,7.691697457722213,80.84178306554597
113,1.52892602491798,-28.003609107989874,5.494039535514092,16.28378138595421,8.37971235225941,80.85054171397329
114,1.52909165013312,-25.440142968905885,1.4527115108547397,16.255427995886958,7.74014754553565,80.85930007647568
115,1.52390593246612,-27.908423309605297,2.5450010886301353,16.264456734286767,8.290837160158022,80.58507616000125
116,1.51866754191006,-25.0,2.658516847595217,16.24814196020398,8.128158308561506,80.30806686899285
117,1.5136482266427,-25.983111192991096,0.6117742138510528,16.223119950349723,7.806131807046859,80.0426424130117
118,1.5136050185229,-27.731867112218556,1.3493582836467912,16.247617196789573,8.532593267782854,80.0403575412551
119,1.5139470614868,-25.0,1.221700812265905,16.218055663673567,7.641908950473056,80.0584449820273
120,1.53395991931588,-27.908572384505007,0.07963786564400883,16.295022227221043,8.275746252083,81.11673712327897
121,1.53913727986531,-25.88685694198604,0.07346757381159096,16.269642189141695,8.300174695412894,81.39051911027369
122,1.52362479728387,-26.551061129390263,5.345968836417418,16.25998906079497,7.798813937277006,80.57020955991116
123,1.51358130355891,-25.047388065901803,0.9567786192901051,16.246760654856352,8.417739590019298,80.03910347947968
124,1.50778507498479,-25.0,2.189923781155562,16.227334570983277,7.924986045620314,79.73259537347714
125,1.50319606760373,-26.95199377640135,1.064567970239679,16.23745180014469,8.086608088783958,79.4899258612566
126,1.49782205969959,-28.130126805519275,8.47438810847557,16.208262788045726,8.078096551631367,79.20574504207785
127,1.49284853463352,-26.310041785591327,0.900465654601783,16.227822721946318,7.959707377558836,78.94274199989904
128,1.49241438986703,-28.01657305462816,1.6845510492557714,16.182834362863062,8.243242481947934,78.91978415957128
129,1.48748277653808,-25.0,6.184339299346778,16.20497951978889,8.238046616165663,78.65899743564142
130,1.48253514864041,-26.795197003375893,5.534219612946385,16.233904767824274,7.475440408028546,78.39736385153965
131,1.4827874322229,-27.547982326968164,0.6177585380716859,16.175493106827606,8.391302072863446,78.4107047614185
132,1.47697117977506,-26.722979541202637,4.868227731746382,16.173332958450438,7.501252403589298,78.10313778074767
133,1.48190155541373,-29.020689434294546,1.8385024394473648,16.20446621052925,8.309763861302498,78.36385905485982
134,1.49813661988748,-28.457421057765977,1.9789565926613777,16.221818252591277,8.338011541048274,79.22237917687447
135,1.48207752143929,-25.199379138083362,0.42981017069370797,16.20146120086594,7.672710070935441,78.373164245731
136,1.47711553128122,-27.985341418457093,0.2521069262199701,16.196885335545794,7.876755713613624,78.11077117653011
137,1.47207727830565,-28.570366474022908,3.905190304354317,16.192336097294564,7.668288599454219,77.84434528297601
138,1.47224801365645,-26.19502087120907,2.0582832437905503,16.202088465271146,7.93552369091338,77.85337387257218
139,1.46701066722747,-25.221443768005503,1.7226315124233937,16.180336127416528,7.907589714744278,77.5764197956413
140,1.46176724953354,-25.9215700340024,3.9225408039451137,16.159550897569993,8.233898159680802,77.29914466651292
141,1.45669526704897,-25.505928471291277,4.351064096902156,16.170317657830058,8.393092623835882,77.03093513592869
142,1.45135497275896,-28.135192632854192,0.5191632922811984,16.186956677868896,8.418705143236988,76.74853711324965
143,1.45161592625738,-29.132716000112765,2.826558038750541,16.146692746892487,7.831349592026509,76.76233649357648
144,1.44681613321737,-25.0,0.43630559858362417,16.122747988102905,7.937233437876642,76.50852050701127
145,1.44675706077688,-27.484019758263205,4.175429663482048,16.164292721553867,7.494968542333715,76.5053967202903
146,1.44137974814468,-27.37624952468257,3.209682301847832,16.131781528782998,7.758238980051144,76.22104114507397
147,1.43624562522082,-25.007708787226413,9.412898357880973,16.08313388560305,8.289455489929237,75.949545590119
148,1.43681541539248,-26.16565498589901,0.21435272252559684,16.144379373927215,8.48467484706447,75.97967644229315
149,1.436294514586,-26.31616834187759,0.1762410804745124,16.115953101189724,7.629695338436023,75.9521308896001
150,1.4418575315878,-25.0,0.9946388807845921,16.133085919861376,7.822260722254132,76.24630662526639
151,1.46720634847818,-27.965277345570215,0.9102381940691495,16.179069097721747,7.992078272912322,77.58676753965594
152,1.45186403678489,-25.608239807878146,0.8509856888871817,16.153522782028862,8.084048347645881,76.77545672976004
153,1.44713797527485,-26.914480312654373,7.101517422648929,16.156904148265284,7.757118944023506,76.52553971151792
154,1.4417905865624,-26.597111581705114,0.8612315656908199,16.126087735469163,8.127218313339228,76.24276653144861
155,1.43163094791111,-25.0,0.9521555269625843,16.13001663778267,7.857848195878725,75.70551863639817
156,1.43180842496737,-26.238246365565566,4.273836760791483,16.114826370930192,7.995664318736516,75.71490373149537
157,1.42625625851069,-26.19255588142555,1.792092296595171,16.126572659437592,8.16388527440111,75.42130177928004
158,1.42608775289249,-25.391238994035298,4.497859194775379,16.123854300460803,8.001926680943281,75.41239109930515
159,1.42126335100317,-27.547429094314328,0.20280131628577547,16.085694891848473,7.869084232842029,75.15727378176302
160,1.41632727487951,-28.25881450100851,2.00578047631121,16.118814672074173,7.967117058822251,74.89625106252404
161,1.4165781829176,-28.567213791031552,0.10257457481384949,16.086747269615422,7.973491112238399,74.90951923277517
162,1.41084017294252,-29.949534884064004,0.19410585453189577,16.10513166929704,7.888996691035362,74.60608976183639
163,1.41099496283478,-25.0,7.107375354436452,16.0965454503518,7.922361181199869,74.61427514584913
164,1.40617142903988,-28.654812548582523,0.4498373971393351,16.11882137807866,8.479594151151415,74.35920373366997
165,1.40633584796929,-27.331880435378658,2.2805588431866295,16.07783183294986,8.168275834382372,74.36789830704643
166,1.40045523990665,-27.415219949833382,1.588474265755684,16.066607652618437,7.911355904591252,74.05692816217137
167,1.42178650460552,-26.53888995328635,1.2801121667836097,16.104789884865205,8.20908632135322,75.18493846367717
168,1.43245527206254,-25.776394181191055,6.902759811026481,16.11491146756665,7.899854153073197,75.74910940083338
