cycle,capacity_Ah,temperature_C,wind_speed_ms,voltage_V,current_A,soc_pct
142,1.33899137906958,-25.039285868576357,2.3664430817289603,16.03289318975886,7.662353285810487,72.12499067079496
143,1.3389145230207,-29.41122485184184,8.514381438698997,16.026715787520523,8.733725593885048,72.12085080709224
144,1.33400667597617,-26.723049212201545,1.4637825820505614,15.993184091220275,8.038766354592568,71.85648881952935
145,1.32864443091749,-26.610175808627364,9.747275584520262,15.993616878684625,8.032818438381469,71.5676506082628
146,1.32317089922762,-25.827265692334034,7.0727285513097575,15.974454631443164,8.217729987169609,71.27281792431937
147,1.31816915884452,-28.855426066317122,0.65368878282135,15.986841572040593,8.144302769521014,71.00339835664485
148,1.31846644366403,-28.980684919626416,0.21565246590947107,16.007646372674444,8.06716520728374,71.01941165230076
149,1.3182930401027,-26.217087651574655,0.31867600644489064,15.968567473820567,7.762857663366407,71.0100712409742
150,1.32387242224427,-26.55452299015022,0.05516966354170111,16.006777886463357,8.141440507140798,71.3106055768929
151,1.36012167665548,-26.624260724481186,0.29761503496726244,16.04076382106572,8.56460734894251,73.26317762261324
152,1.33953068679474,-26.480327685754535,3.4466246177315014,16.004455679315747,8.403626013846493,72.15404057003546
153,1.32902865651207,-28.020037082367736,0.22154888083928106,16.002333108326443,8.47795598799182,71.58834698305483
154,1.3236741274999,-26.651619454258494,1.1524715648846056,15.975693036692855,7.8466352970706446,71.29992439790152
155,1.31863389675329,-26.560391290051978,5.590578120291831,15.977723097026255,7.703118553922426,71.0284315404714
156,1.31347513213243,-28.071527127039552,0.07064100954213452,15.957057949568153,7.962263923970106,70.75055383642606
157,1.31320206344422,-25.0,5.053591518557876,16.019898161164868,8.016717473686608,70.7358449466621
158,1.30779599469444,-26.28925061863232,0.9932504005188885,15.973155363661474,8.328257455541285,70.44464616507285
159,1.30303291864059,-28.786955245803973,0.3772503594873229,15.951271793980117,7.4922606110855545,70.18808229071324
160,1.30335735590382,-26.015169587049254,3.5794662253197402,15.970035226616623,8.458865095838185,70.2055581572121
161,1.30341004386556,-28.462022505340983,2.9741975292996607,15.963588532688208,7.952597630426303,70.20839620292946
162,1.29788708064957,-25.81937309438632,6.29824744226084,15.953085832697173,7.871935679015774,69.91090088170847
163,1.29807350569189,-25.262106631488894,3.984880736293201,15.970069729523821,7.69636868742195,69.92094269724836
164,1.29346361384424,-28.231023477527565,4.880987417981935,15.965983797430145,7.503542998440269,69.67263011532856
165,1.28800339261912,-25.554935806133518,0.9940015869202157,15.931988380296964,8.246951175188574,69.37851440175622
166,1.28745252213794,-26.380828609595252,0.5859998881213409,15.93025120202446,8.02199539015652,69.34884167276262
167,1.30901536423074,-25.766909760008264,4.166269188016274,15.968788141811677,7.613011730077684,70.51032770552534
168,1.32507932864294,-25.0,4.932627549730259,15.952478818780175,7.611476368380915,71.37561578838888
