flight_id,timestamp_s,env_temperature_C,wind_speed_ms,voltage_V,current_A,battery_level_pct,speed_ms,altitude_m,current_capacity_ah,future_capacity_ah,capacity_consumption_ah
flight_003,11.0,-10.0,0.0,11.67629,13.96815,95.7067,2.837364927181557,10.519499999999999,1.2403600000000001,1.19357,0.04679000000000011
flight_003,12.0,-10.0,0.0,11.459844444444444,17.369333333333334,95.37422222222222,2.0211300438915325,10.764444444444443,1.2360555555555555,1.1887,0.04735555555555537
flight_003,13.0,-10.0,0.0,11.47151,17.0978,95.02329999999999,2.1378238912501657,10.9353,1.23149,1.18374,0.04774999999999996
flight_003,14.0,-10.0,0.0,11.50159,16.35223,94.6477,2.7267789496033594,10.6389,1.2266400000000002,1.17877,0.04787000000000008
flight_003,15.0,-10.0,0.0,11.55958,15.66449,94.3367,2.831876955307204,10.5295,1.2225899999999998,1.174188888888889,0.048401111111110895
flight_003,16.0,-10.0,0.0,11.34778,18.70924,93.9538,2.366118192314154,10.5228,1.21766,1.1694499999999999,0.048210000000000086
flight_003,17.0,-10.0,0.0,11.43428,17.31711,93.5663,0.16152030832065667,10.609300000000001,1.21261,1.16452,0.048089999999999966
flight_003,18.0,-10.0,0.0,11.412688888888889,17.53591111111111,93.21155555555555,0.9698556720932029,10.506,1.2080333333333333,1.15963,0.048403333333333354
flight_003,19.0,-10.0,0.0,11.40932,17.44838,92.8574,0.4331929939414994,10.5305,1.20343,1.1547800000000001,0.04864999999999986
flight_003,20.0,-10.0,0.0,11.351859999999999,17.914099999999998,92.475,0.25788811527482225,10.5168,1.19846,1.14993,0.048530000000000184
flight_003,21.0,-10.0,0.0,11.40076,17.476840000000003,92.0953,0.24079640778051487,10.513200000000001,1.19357,1.1453555555555555,0.04821444444444456
flight_003,22.0,-10.0,0.0,11.34368,17.80691,91.7202,0.06675492491194938,10.5125,1.1887,1.14073,0.04797000000000007
flight_003,23.0,-10.0,0.0,11.354650000000001,17.715809999999998,91.3366,0.10455027498768237,10.511,1.18374,1.13592,0.047819999999999974
flight_003,24.0,-10.0,0.0,11.35018,17.73066,90.95599999999999,0.03652998768135571,10.511,1.17877,1.13108,0.04769000000000001
flight_003,25.0,-10.0,0.0,11.321022222222222,17.808577777777778,90.59933333333333,0.03983453430701544,10.511,1.174188888888889,1.1262,0.04798888888888886
flight_003,26.0,-10.0,0.0,11.32627,17.65147,90.2354,0.024459149617270012,10.511,1.1694499999999999,1.12137,0.0480799999999999
flight_003,27.0,-10.0,0.0,11.302420000000001,17.71536,89.85510000000001,0.013718600511714014,10.511,1.16452,1.1167222222222222,0.04779777777777783
flight_003,28.0,-10.0,0.0,11.33475,17.572,89.478,0.012015406776301833,10.511,1.15963,1.11209,0.047539999999999916
flight_003,29.0,-10.0,0.0,11.300059999999998,17.60829,89.103,0.005693856338194704,10.511,1.1547800000000001,1.10725,0.04753000000000007
flight_003,30.0,-10.0,0.0,11.3422,17.16795,88.7293,0.005020956084253277,10.511,1.14993,1.10243,0.047499999999999876
flight_003,31.0,-10.0,0.0,11.285955555555555,17.57602222222222,88.37555555555555,0.002810913475705226,10.511,1.1453555555555555,1.09758,0.04777555555555546
flight_003,32.0,-10.0,0.0,11.29555,17.38256,88.0189,0.00194164878389476,10.511,1.14073,1.09273,0.04800000000000004
flight_003,33.0,-10.0,0.0,11.316419999999999,17.2352,87.6486,0.0015297058540778355,10.511,1.13592,1.0881222222222222,0.04779777777777783
flight_003,34.0,-10.0,0.0,11.25578,17.71862,87.2745,0.001044030650891055,10.511,1.13108,1.08345,0.04763000000000006
flight_003,35.0,-10.0,0.0,11.2787,17.31991,86.8986,0.0008062257748298549,10.511,1.1262,1.07857,0.04763000000000006
flight_003,36.0,-10.0,0.0,11.26209,17.58043,86.52430000000001,0.0001,10.511,1.12137,1.07367,0.047700000000000076
flight_003,37.0,-10.0,0.0,11.23491111111111,17.487677777777776,86.1661111111111,0.0,10.511,1.1167222222222222,1.06879,0.047932222222222265
flight_003,38.0,-10.0,0.0,11.24399,17.69358,85.80879999999999,0.0,10.511,1.11209,1.064,0.048089999999999966
flight_003,39.0,-10.0,0.0,11.26764,17.239430000000002,85.4358,0.0,10.511,1.10725,1.0590600000000001,0.048189999999999955
flight_003,40.0,-10.0,0.0,11.25401,17.27834,85.0645,0.0,10.511,1.10243,1.0544333333333333,0.04799666666666669
flight_003,41.0,-10.0,0.0,11.237829999999999,17.513579999999997,84.68969999999999,0.0,10.511,1.09758,1.0497400000000001,0.04783999999999988
flight_003,42.0,-10.0,0.0,11.225249999999999,17.46358,84.3158,0.0,10.511,1.09273,1.0448499999999998,0.047880000000000145
flight_003,43.0,-10.0,0.0,11.200422222222223,17.61457777777778,83.9591111111111,0.0,10.511,1.0881222222222222,1.03996,0.04816222222222222
flight_003,44.0,-10.0,0.0,11.18317,17.82001,83.5997,0.0,10.511,1.08345,1.03506,0.04838999999999993
flight_003,45.0,-10.0,0.0,11.20458,17.44043,83.22240000000001,0.0,10.511,1.07857,1.0301,0.04847000000000001
flight_003,46.0,-10.0,0.0,11.18378,17.64636,82.8442,0.0,10.511,1.07367,1.025488888888889,0.04818111111111101
flight_003,47.0,-10.0,0.0,11.19933,17.381639999999997,82.4692,0.0,10.511,1.06879,1.02079,0.04799999999999982
flight_003,48.0,-10.0,0.0,11.16139,17.46912,82.0983,0.0,10.511,1.064,1.0159,0.04810000000000003
flight_003,49.0,-10.0,0.0,11.12574,17.773310000000002,81.7176,0.0,10.511,1.0590600000000001,1.01106,0.04800000000000004
flight_004,0.0,-10.0,5.0,11.237649999999999,22.351679999999998,99.73530000000001,1.0143666891218381,9.9351,1.29257,1.23664,0.055930000000000035
flight_004,1.0,-10.0,5.0,11.2322,22.52365,99.2568,2.429417448690118,10.1296,1.28636,1.2312100000000001,0.05514999999999981
flight_004,2.0,-10.0,5.0,11.18433,23.07002,98.7675,2.8217105273220353,10.132,1.28002,1.2259222222222224,0.05409777777777758
flight_004,3.0,-10.0,5.0,11.20603,22.71396,98.27590000000001,2.9138046022339927,10.1257,1.27366,1.22089,0.052769999999999984
flight_004,4.0,-10.0,5.0,11.352590000000001,20.091199999999997,97.8058,2.045876098398923,10.5295,1.26755,1.21551,0.052039999999999864
flight_004,5.0,-10.0,5.0,11.405190000000001,19.184710000000003,97.40119999999999,2.374661906461634,10.6371,1.26232,1.21,0.052320000000000144
flight_004,6.0,-10.0,5.0,11.327622222222223,20.464877777777776,96.99822222222222,2.7863571088917523,10.521777777777778,1.2571,1.20442,0.05268000000000006
flight_004,7.0,-10.0,5.0,11.4229,18.09016,96.6156,2.841501576631623,10.498099999999999,1.25213,1.19904,0.05308999999999986
flight_004,8.0,-10.0,5.0,11.432970000000001,17.85761,96.225,1.9948715647880695,10.8063,1.24708,1.194,0.053080000000000016
flight_004,9.0,-10.0,5.0,11.38528,18.80397,95.8324,2.2735448687017374,10.9125,1.24199,1.189,0.05298999999999987
flight_004,10.0,-10.0,5.0,11.33831,19.40043,95.4199,2.7628525729759814,10.621500000000001,1.23664,1.18381,0.05282999999999993
flight_004,11.0,-10.0,5.0,11.3201,19.57737,95.0001,2.8381667058155693,10.5135,1.2312100000000001,1.17865,0.05256000000000016
flight_004,12.0,-10.0,5.0,11.278744444444445,20.202933333333334,94.59266666666667,2.0354172745364725,10.772555555555556,1.2259222222222224,1.1735,0.05242222222222237
flight_004,13.0,-10.0,5.0,11.36875,18.67475,94.2051,2.1330952393177385,10.9503,1.22089,1.16825,0.05264000000000002
flight_004,14.0,-10.0,5.0,11.27557,19.76549,93.7896,2.7252237816370237,10.6403,1.21551,1.16296,0.0525500000000001
flight_004,15.0,-10.0,5.0,11.252559999999999,20.00516,93.36420000000001,2.833962471522868,10.523399999999999,1.21,1.1580444444444444,0.05195555555555553
flight_004,16.0,-10.0,5.0,11.25283,19.88824,92.933,2.372604986085969,10.5084,1.20442,1.15312,0.05130000000000012
flight_004,17.0,-10.0,5.0,11.31264,18.776760000000003,92.51939999999999,0.182532325904208,10.5764,1.19904,1.14786,0.05118
flight_004,18.0,-10.0,5.0,11.291355555555555,19.326333333333334,92.12977777777778,0.9678054977532838,10.472333333333333,1.194,1.1425800000000002,0.0514199999999998
flight_004,19.0,-10.0,5.0,11.30292,18.78164,91.7442,0.45771149209955386,10.497499999999999,1.189,1.1373099999999998,0.051690000000000236
flight_004,20.0,-10.0,5.0,11.29046,18.71357,91.344,0.27023787669384913,10.4855,1.18381,1.13215,0.05166000000000004
flight_004,21.0,-10.0,5.0,11.28262,18.568440000000002,90.9449,0.25717344341902804,10.482,1.17865,1.1271777777777778,0.05147222222222214
flight_004,22.0,-10.0,5.0,11.286840000000002,18.68795,90.54729999999999,0.09304627880791365,10.4816,1.1735,1.12232,0.05118
flight_004,23.0,-10.0,5.0,11.25028,18.94598,90.1421,0.11499339111444622,10.48,1.16825,1.1172,0.05105000000000004
flight_004,24.0,-10.0,5.0,11.23507,18.92631,89.735,0.052600095056948334,10.48,1.16296,1.11208,0.050880000000000036
flight_004,25.0,-10.0,5.0,11.2564,18.586022222222223,89.35455555555556,0.04765993218419923,10.48,1.1580444444444444,1.1069499999999999,0.05109444444444455
flight_004,26.0,-10.0,5.0,11.24166,18.729499999999998,88.97470000000001,0.03193195891266303,10.48,1.15312,1.10173,0.051389999999999825
flight_004,27.0,-10.0,5.0,11.2203,18.97202,88.56949999999999,0.019535864454894237,10.48,1.14786,1.0968555555555557,0.05100444444444441
flight_004,28.0,-10.0,5.0,11.20757,19.08142,88.1617,0.01585181377634749,10.48,1.1425800000000002,1.09194,0.05064000000000024
flight_004,29.0,-10.0,5.0,11.22226,18.703780000000002,87.75609999999999,0.009269843580125827,10.48,1.1373099999999998,1.0867,0.05060999999999982
flight_004,30.0,-10.0,5.0,11.198550000000001,18.89005,87.3563,0.007161005515987263,10.48,1.13215,1.08146,0.0506899999999999
flight_004,31.0,-10.0,5.0,11.208966666666667,18.4294,86.97266666666667,0.004664020413736746,10.48,1.1271777777777778,1.0763,0.0508777777777778
flight_004,32.0,-10.0,5.0,11.20244,18.518430000000002,86.60040000000001,0.0033015148038438354,10.48,1.12232,1.07114,0.05118
flight_004,33.0,-10.0,5.0,11.211879999999999,18.444920000000003,86.2018,0.0021540659228538013,10.48,1.1172,1.06596,0.05123999999999995
flight_004,34.0,-10.0,5.0,11.20924,18.30237,85.8083,0.001345362404707371,10.48,1.11208,1.0610222222222223,0.051057777777777646
flight_004,35.0,-10.0,5.0,11.19066,18.56382,85.4128,0.0010630145812734648,10.48,1.1069499999999999,1.0561,0.05084999999999984
flight_004,36.0,-10.0,5.0,11.15146,18.839419999999997,85.01050000000001,0.0007615773105863909,10.48,1.10173,1.05089,0.050839999999999996
flight_004,37.0,-10.0,5.0,11.1661,18.49088888888889,84.63322222222223,0.0006666666666666666,10.48,1.0968555555555557,1.04574,0.0511155555555558
flight_004,38.0,-10.0,5.0,11.13449,18.6703,84.2539,0.0,10.48,1.09194,1.0405799999999998,0.05136000000000007
flight_004,39.0,-10.0,5.0,11.133469999999999,18.897100000000002,83.8501,0.0,10.48,1.0867,1.0355,0.05119999999999991
flight_004,40.0,-10.0,5.0,11.110890000000001,18.86838,83.446,0.0,10.48,1.08146,1.0304888888888888,0.0509711111111113
flight_004,41.0,-10.0,5.0,11.1321,18.59075,83.0478,0.0,10.48,1.0763,1.0256,0.05069999999999997
flight_004,42.0,-10.0,5.0,11.15855,18.37162,82.6492,0.0,10.48,1.07114,1.02043,0.05071000000000003
flight_004,43.0,-10.0,5.0,11.10668,18.777639999999998,82.2504,0.0,10.48,1.06596,1.01512,0.050839999999999996
flight_004,44.0,-10.0,5.0,11.101155555555556,18.71488888888889,81.86866666666667,0.0,10.48,1.0610222222222223,1.00992,0.05110222222222238
flight_004,45.0,-10.0,5.0,11.073179999999999,18.713320000000003,81.4893,0.0,10.48,1.0561,1.00473,0.05137000000000014
flight_004,46.0,-10.0,5.0,11.08164,18.65242,81.0878,0.0,10.48,1.05089,0.9998111111111112,0.051078888888888896
flight_004,47.0,-10.0,5.0,11.07785,18.4494,80.6896,0.0,10.48,1.04574,0.99495,0.05078999999999989
flight_004,48.0,-10.0,5.0,11.080200000000001,18.361539999999998,80.2926,0.0,10.48,1.0405799999999998,0.98971,0.05086999999999986
flight_004,49.0,-10.0,5.0,11.06655,18.75725,79.9007,0.0,10.48,1.0355,0.98458,0.050920000000000076
flight_005,0.0,-10.0,5.0,11.25192,21.979599999999998,99.74159999999999,1.014366235636814,9.9041,1.29265,1.23727,0.055379999999999985
flight_005,1.0,-10.0,5.0,11.23846,22.093,99.2697,2.4310214149612093,10.099,1.2865600000000001,1.2313100000000001,0.05525000000000002
flight_005,2.0,-10.0,5.0,11.19906,22.68194,98.787,2.8245113665906887,10.1015,1.28027,1.2256444444444443,0.054625555555555705
flight_005,3.0,-10.0,5.0,11.1863,22.88359,98.29990000000001,2.9169047481877084,10.095,1.2739699999999998,1.22088,0.05308999999999986
flight_005,4.0,-10.0,5.0,11.42196,18.88314,97.837,2.0469398940858032,10.4991,1.26797,1.2155,0.05247000000000002
flight_005,5.0,-10.0,5.0,11.43604,18.59816,97.458,2.3760613249661717,10.617,1.2630599999999998,1.20947,0.053589999999999804
flight_005,6.0,-10.0,5.0,11.382633333333334,19.067333333333334,97.06544444444444,2.788334032897125,10.518222222222223,1.2579555555555555,1.2042,0.053755555555555556
flight_005,7.0,-10.0,5.0,11.39074,18.8923,96.6994,2.8429312795071215,10.493500000000001,1.25322,1.1987299999999999,0.05449000000000015
flight_005,8.0,-10.0,5.0,11.406189999999999,18.60473,96.2736,1.9966661413466198,10.805499999999999,1.2477,1.1937,0.05400000000000005
flight_005,9.0,-10.0,5.0,11.37851,18.74143,95.88669999999999,2.2700954429274556,10.9145,1.24268,1.18873,0.05394999999999994
flight_005,10.0,-10.0,5.0,11.29937,20.08733,95.46849999999999,2.7629029986592,10.6219,1.23727,1.1835799999999999,0.05369000000000024
flight_005,11.0,-10.0,5.0,11.14198,22.535739999999997,95.0082,2.8391065372754154,10.5129,1.2313100000000001,1.17844,0.052870000000000195
flight_005,12.0,-10.0,5.0,11.332777777777778,19.028555555555556,94.572,2.0382641913108928,10.771888888888888,1.2256444444444443,1.1732200000000002,0.05242444444444416
flight_005,13.0,-10.0,5.0,11.339220000000001,18.76325,94.20360000000001,2.1350288756829494,10.95,1.22088,1.1681300000000001,0.05274999999999985
flight_005,14.0,-10.0,5.0,11.222069999999999,20.631819999999998,93.7876,2.7268281225629165,10.6396,1.2155,1.16295,0.0525500000000001
flight_005,15.0,-10.0,5.0,11.28834,19.84312,93.32390000000001,2.835090674034959,10.5232,1.20947,1.1580444444444444,0.05142555555555561
flight_005,16.0,-10.0,5.0,11.24088,20.47893,92.9165,2.3718032064233325,10.5089,1.2042,1.15312,0.051080000000000014
flight_005,17.0,-10.0,5.0,11.3241,18.68551,92.4947,0.1951763049143005,10.5771,1.1987299999999999,1.14786,0.05086999999999975
flight_005,18.0,-10.0,5.0,11.284055555555556,19.11162222222222,92.10633333333334,0.9639353174857203,10.473333333333334,1.1937,1.14267,0.05102999999999991
flight_005,19.0,-10.0,5.0,11.30209,18.716730000000002,91.72290000000001,0.48120750201965884,10.4979,1.18873,1.13757,0.051160000000000094
flight_005,20.0,-10.0,5.0,11.30135,18.38445,91.3258,0.2872493342028838,10.486799999999999,1.1835799999999999,1.13234,0.05123999999999995
flight_005,21.0,-10.0,5.0,11.284749999999999,18.87422,90.929,0.2752653265487682,10.4832,1.17844,1.1274333333333333,0.051006666666666645
flight_005,22.0,-10.0,5.0,11.30106,18.51294,90.5258,0.1207132966992452,10.482899999999999,1.1732200000000002,1.12259,0.050630000000000175
flight_005,23.0,-10.0,5.0,11.29279,18.364359999999998,90.13289999999999,0.12820491410238533,10.4811,1.1681300000000001,1.1174199999999999,0.050710000000000255
flight_005,24.0,-10.0,5.0,11.279399999999999,18.61225,89.7336,0.07027673868357866,10.481,1.16295,1.1121500000000002,0.050799999999999734
flight_005,25.0,-10.0,5.0,11.263522222222223,18.638911111111113,89.35499999999999,0.058001702827280836,10.481,1.1580444444444444,1.10701,0.05103444444444438
flight_005,26.0,-10.0,5.0,11.26801,18.658070000000002,88.9751,0.041132955157634855,10.481,1.15312,1.10185,0.05126999999999993
flight_005,27.0,-10.0,5.0,11.21164,18.92721,88.5701,0.02694327374318125,10.481,1.14786,1.0969888888888888,0.05087111111111131
flight_005,28.0,-10.0,5.0,11.23867,18.518729999999998,88.1697,0.02078003849852064,10.481,1.14267,1.09207,0.05059999999999998
flight_005,29.0,-10.0,5.0,11.22974,18.46614,87.775,0.0135,10.481,1.13757,1.0869199999999999,0.050650000000000084
flight_005,30.0,-10.0,5.0,11.203700000000001,18.84086,87.3726,0.009992497185388645,10.481,1.13234,1.0817700000000001,0.05056999999999978
flight_005,31.0,-10.0,5.0,11.2214,18.55341111111111,86.99366666666667,0.007222222222222223,10.481,1.1274333333333333,1.07659,0.05084333333333335
flight_005,32.0,-10.0,5.0,11.21973,18.29245,86.6194,0.005,10.481,1.12259,1.07139,0.05119999999999991
flight_005,33.0,-10.0,5.0,11.15667,18.922800000000002,86.2199,0.0034409301068170505,10.481,1.1174199999999999,1.0661999999999998,0.05122000000000004
flight_005,34.0,-10.0,5.0,11.17172,18.774250000000002,85.81410000000001,0.0025495097567963926,10.481,1.1121500000000002,1.0613222222222223,0.050827777777777916
flight_005,35.0,-10.0,5.0,11.186440000000001,18.43273,85.41749999999999,0.0017464249196572981,10.481,1.10701,1.05633,0.05068000000000006
flight_005,36.0,-10.0,5.0,11.16348,18.61271,85.0208,0.001044030650891055,10.481,1.10185,1.05119,0.05065999999999993
flight_005,37.0,-10.0,5.0,11.167422222222221,18.44312222222222,84.64377777777777,0.0010243938285880985,10.481,1.0969888888888888,1.04601,0.050978888888888685
flight_005,38.0,-10.0,5.0,11.15736,18.756149999999998,84.2643,0.0008544003745317531,10.481,1.09207,1.04093,0.051140000000000185
flight_005,39.0,-10.0,5.0,11.17667,18.228289999999998,83.8666,0.0002,10.481,1.0869199999999999,1.03582,0.05109999999999992
flight_005,40.0,-10.0,5.0,11.12275,18.79472,83.4708,0.0,10.481,1.0817700000000001,1.0309444444444444,0.05082555555555568
flight_005,41.0,-10.0,5.0,11.12215,18.686799999999998,83.0711,0.0,10.481,1.07659,1.02596,0.05062999999999995
flight_005,42.0,-10.0,5.0,11.11798,18.69428,82.6687,0.0,10.481,1.07139,1.02071,0.05068000000000006
flight_005,43.0,-10.0,5.0,11.11844,18.465629999999997,82.2688,0.0,10.481,1.0661999999999998,1.01562,0.05057999999999985
flight_005,44.0,-10.0,5.0,11.109577777777778,18.679877777777776,81.89177777777779,0.0,10.481,1.0613222222222223,1.01042,0.05090222222222218
flight_005,45.0,-10.0,5.0,11.0801,18.83168,81.50800000000001,0.0,10.481,1.05633,1.00534,0.05099000000000009
flight_005,46.0,-10.0,5.0,11.105,18.62715,81.111,0.0,10.481,1.05119,1.0004333333333333,0.05075666666666678
flight_005,47.0,-10.0,5.0,11.08471,18.48995,80.71119999999999,0.0,10.481,1.04601,0.9954599999999999,0.050550000000000206
